year,month,name,ppl_enrolled_snap
2019,3,t3107000,363
2019,3,t3107400,164
2019,3,t3107500,92
2019,3,t3107600,75
2019,3,t3108000,32
2019,3,t3108600,301
2019,3,t3108700,369
2019,3,t3108800,386
2019,3,t3108900,62
2019,3,t3109000,32
2019,3,t3109100,27
2019,3,t3109200,83
2019,3,t3109300,190
2019,3,t3109400,215
2019,3,t3109700,124
2019,3,t3109800,60
2019,3,t3109900,85
2019,3,t3110000,178
2019,3,t3110100,122
2019,3,t3110200,124
2019,3,t3110400,235
2019,3,t3110500,93
2019,3,t3110800,121
2019,3,t3110900,191
2019,3,t3111100,103
2019,3,t3111200,13
2019,3,t3111300,59
2019,3,t3111400,49
2019,3,t3111500,119
2019,3,t3111600,50
2019,3,t3122500,232
2019,3,t3122600,27
2019,3,t3125500,309
2019,3,t3125600,21
2019,3,t3125700,988
2019,3,t3125800,935
2019,3,t3125900,1026
2019,3,t3126000,1263
2019,3,t3126100,479
2019,3,t3126200,538
2019,3,t3980000,88
2019,4,t3000101,394
2019,4,t3000102,890
2019,4,t3000300,196
2019,4,t3000601,212
2019,4,t3000603,66
2019,4,t3001100,146
2019,4,t3001700,344
2019,4,t3002200,464
2019,4,t3002400,230
2019,4,t3002700,553
2019,4,t3003200,319
2019,4,t3003300,661
2019,4,t3003800,123
2019,4,t3005901,770
2019,4,t3005902,886
2019,4,t3006800,284
2019,4,t3007700,399
2019,4,t3007801,336
2019,4,t3008100,64
2019,4,t3008200,781
2019,4,t3008300,253
2019,4,t3008400,334
2019,4,t3008500,388
2019,4,t3009500,309
2019,4,t3009600,165
2019,4,t3011000,153
2019,4,t3011703,28
2019,4,t3011704,32
2019,4,t3011800,78
2019,4,t3011998,132
2019,4,t3012001,105
2019,4,t3012003,470
2019,4,t3012101,422
2019,4,t3012102,136
2019,4,t3020101,15
2019,4,t3020102,39
2019,4,t3020200,960
2019,4,t3020301,319
2019,4,t3020302,321
2019,4,t3020303,401
2019,4,t3020304,362
2019,4,t3020400,569
2019,4,t3020500,422
2019,4,t3020600,214
2019,4,t3020700,270
2019,4,t3020801,131
2019,4,t3020804,184
2019,4,t3020902,91
2019,4,t3020903,67
2019,4,t3021001,259
2019,4,t3021002,118
2019,4,t3021100,137
2019,4,t3021200,147
2019,4,t3021300,569
2019,4,t3021400,258
2019,4,t3021501,276
2019,4,t3021502,441
2019,4,t3021503,328
2019,4,t3021504,128
2019,4,t3021505,143
2019,4,t3021601,126
2019,4,t3021602,237
2019,4,t3021700,89
2019,4,t3021800,10
2019,4,t3021900,36
2019,4,t3022000,19
2019,4,t3022101,126
2019,4,t3022102,142
2019,4,t3022200,48
2019,4,t3022301,87
2019,4,t3022302,239
2019,4,t3022400,283
2019,4,t3022700,96
2019,4,t3022801,14
2019,4,t3022802,185
2019,4,t3022901,134
2019,4,t3023000,76
2019,4,t3023200,423
2019,4,t3023300,475
2019,4,t3023400,544
2019,4,t3023501,83
2019,4,t3023502,26
2019,4,t3023700,12
2019,4,t3023801,46
2019,4,t3023802,43
2019,4,t3023901,10
2019,4,t3023903,70
2019,4,t3024003,121
2019,4,t3024004,310
2019,4,t3024005,56
2019,4,t3024100,87
2019,4,t3024200,64
2019,4,t3024300,79
2019,4,t3024400,264
2019,4,t3024500,71
2019,4,t3024600,218
2019,4,t3024700,140
2019,4,t3024801,147
2019,4,t3024802,379
2019,4,t3024901,36
2019,4,t3024902,162
2019,4,t3024903,279
2019,4,t3025100,132
2019,4,t3025201,564
2019,4,t3025205,388
2019,4,t3025301,61
2019,4,t3025302,412
2019,4,t3025401,272
2019,4,t3025403,225
2019,4,t3025601,264
2019,4,t3025603,54
2019,4,t3025605,93
2019,4,t3025701,278
2019,4,t3025702,188
2019,4,t3025801,84
2019,4,t3025802,28
2019,4,t3025803,200
2019,4,t3025805,39
2019,4,t3025903,128
2019,4,t3025906,260
2019,4,t3025907,43
2019,4,t3026005,331
2019,4,t3026006,107
2019,4,t3026007,118
2019,4,t3026013,35
2019,4,t3026014,45
2019,4,t3026015,111
2019,4,t3026016,177
2019,4,t3026018,54
2019,4,t3026019,227
2019,4,t3026020,466
2019,4,t3026021,29
2019,4,t3026022,26
2019,4,t3026101,52
2019,4,t3026103,40
2019,4,t3026104,146
2019,4,t3026201,16
2019,4,t3026202,10
2019,4,t3026205,14
2019,4,t3026206,82
2019,4,t3026207,142
2019,4,t3026208,26
2019,4,t3026302,18
2019,4,t3026402,221
2019,4,t3026403,144
2019,4,t3026404,31
2019,4,t3026505,31
2019,4,t3026507,226
2019,4,t3026508,29
2019,4,t3026509,16
2019,4,t3026510,69
2019,4,t3026511,120
2019,4,t3026512,172
2019,4,t3026514,187
2019,4,t3026606,72
2019,4,t3026609,12
2019,4,t3026610,74
2019,4,t3026611,260
2019,4,t3026612,105
2019,4,t3026613,125
2019,4,t3026702,53
2019,4,t3026706,45
2019,4,t3026707,61
2019,4,t3026708,71
2019,4,t3026710,314
2019,4,t3026711,62
2019,4,t3026712,155
2019,4,t3026713,53
2019,4,t3026714,208
2019,4,t3026715,107
2019,4,t3026716,50
2019,4,t3026807,608
2019,4,t3026809,572
2019,4,t3026810,784
2019,4,t3026811,661
2019,4,t3026812,269
2019,4,t3026814,566
2019,4,t3026815,307
2019,4,t3026816,617
2019,4,t3026818,614
2019,4,t3026819,1026
2019,4,t3026820,335
2019,4,t3026822,83
2019,4,t3026823,85
2019,4,t3026903,88
2019,4,t3026906,137
2019,4,t3026907,138
2019,4,t3026908,96
2019,4,t3026909,81
2019,4,t3026910,173
2019,4,t3027001,56
2019,4,t3027002,76
2019,4,t3027101,54
2019,4,t3027102,122
2019,4,t3027201,18
2019,4,t3027202,50
2019,4,t3027203,74
2019,4,t3027300,114
2019,4,t3027400,26
2019,4,t3027501,97
2019,4,t3027503,16
2019,4,t3027504,34
2019,4,t3027601,120
2019,4,t3027602,112
2019,4,t3027700,55
2019,4,t3051400,16
2019,4,t3100200,654
2019,4,t3100400,703
2019,4,t3100500,192
2019,4,t3100700,409
2019,4,t3100800,926
2019,4,t3100900,1287
2019,4,t3101200,73
2019,4,t3101300,484
2019,4,t3101600,1008
2019,4,t3101800,460
2019,4,t3101900,320
2019,4,t3102000,521
2019,4,t3102100,813
2019,4,t3102300,427
2019,4,t3102500,360
2019,4,t3102600,125
2019,4,t3102800,812
2019,4,t3102900,282
2019,4,t3103000,89
2019,4,t3103100,225
2019,4,t3103400,1029
2019,4,t3103600,87
2019,4,t3103700,279
2019,4,t3104000,358
2019,4,t3104100,640
2019,4,t3104400,394
2019,4,t3104800,2130
2019,4,t3104900,323
2019,4,t3105100,18
2019,4,t3105201,166
2019,4,t3105204,622
2019,4,t3105400,375
2019,4,t3105500,49
2019,4,t3105600,275
2019,4,t3105700,506
2019,4,t3106000,969
2019,4,t3106200,696
2019,4,t3106400,426
2019,4,t3106500,16
2019,4,t3106600,15
2019,4,t3106700,121
2019,4,t3106900,277
2019,4,t3107000,365
2019,4,t3107400,176
2019,4,t3107500,90
2019,4,t3107600,74
2019,4,t3108000,36
2019,4,t3108600,301
2019,4,t3108700,377
2019,4,t3108800,386
2019,4,t3108900,65
2019,4,t3109000,31
2019,4,t3109100,28
2019,4,t3109200,71
2019,4,t3109300,177
2019,4,t3109400,234
2019,4,t3109700,116
2019,4,t3109800,46
2019,4,t3109900,76
2019,4,t3110000,173
2019,4,t3110100,135
2019,4,t3110200,114
2019,4,t3110400,253
2019,4,t3110500,95
2019,4,t3110800,121
2019,4,t3110900,190
2019,4,t3111100,80
2019,4,t3111200,13
2019,4,t3111300,60
2019,4,t3111400,48
2019,4,t3111500,108
2019,4,t3111600,51
2019,4,t3122500,220
2019,4,t3122600,25
2019,4,t3125500,311
2019,4,t3125600,22
2019,4,t3125700,987
2019,4,t3125800,918
2019,4,t3125900,1101
2019,4,t3126000,1267
2019,4,t3126100,418
2019,4,t3126200,549
2019,4,t3980000,88
2019,5,t3000101,407
2019,5,t3000102,910
2019,5,t3000300,215
2019,5,t3000601,219
2019,5,t3000603,65
2019,5,t3001100,148
2019,5,t3001700,352
2019,5,t3002200,466
2019,5,t3002400,222
2019,5,t3002700,518
2019,5,t3003200,336
2019,5,t3003300,665
2019,5,t3003800,121
2019,5,t3005901,776
2019,5,t3005902,898
2019,5,t3006800,313
2019,5,t3007700,434
2019,5,t3007801,337
2019,5,t3008100,56
2019,5,t3008200,786
2019,5,t3008300,273
2019,5,t3008400,331
2019,5,t3008500,404
2019,5,t3009500,299
2019,5,t3009600,150
2019,5,t3011000,145
2019,5,t3011703,28
2019,5,t3011704,23
2019,5,t3011800,82
2019,5,t3011998,154
2019,5,t3012001,102
2019,5,t3012003,484
2019,5,t3012101,411
2019,5,t3012102,154
2019,5,t3020101,18
2019,5,t3020102,36
2019,5,t3020200,958
2019,5,t3020301,294
2019,5,t3020302,328
2019,5,t3020303,390
2019,5,t3020304,360
2019,5,t3020400,576
2019,5,t3020500,431
2019,5,t3020600,231
2019,5,t3020700,244
2019,5,t3020801,124
2019,5,t3020804,186
2019,5,t3020902,92
2019,5,t3020903,71
2019,5,t3021001,253
2019,5,t3021002,118
2019,5,t3021100,144
2019,5,t3021200,150
2019,5,t3021300,572
2019,5,t3021400,265
2019,5,t3021501,282
2019,5,t3021502,423
2019,5,t3021503,320
2019,5,t3021504,130
2019,5,t3021505,160
2019,5,t3021601,137
2019,5,t3021602,238
2019,5,t3021700,85
2019,5,t3021800,10
2019,5,t3021900,34
2019,5,t3022000,16
2019,5,t3022101,116
2019,5,t3022102,142
2019,5,t3022200,47
2019,5,t3022301,87
2019,5,t3022302,239
2019,5,t3022400,274
2019,5,t3022700,106
2019,5,t3022801,13
2019,5,t3022802,186
2019,5,t3022901,127
2019,5,t3022902,13
2019,5,t3023000,78
2019,5,t3023200,440
2019,5,t3023300,473
2019,5,t3023400,539
2019,5,t3023501,86
2019,5,t3023502,26
2019,5,t3023700,12
2019,5,t3023801,45
2019,5,t3023802,42
2019,5,t3023901,10
2019,5,t3023903,73
2019,5,t3024003,126
2019,5,t3024004,315
2019,5,t3024005,57
2019,5,t3024100,74
2019,5,t3024200,66
2019,5,t3024300,68
2019,5,t3024400,257
2019,5,t3024500,69
2019,5,t3024600,219
2019,5,t3024700,130
2019,5,t3024801,154
2019,5,t3024802,365
2019,5,t3024901,26
2019,5,t3024902,153
2019,5,t3024903,267
2019,5,t3025100,123
2019,5,t3025201,560
2019,5,t3025205,398
2019,5,t3025301,63
2019,5,t3025302,412
2019,5,t3025401,270
2019,5,t3025403,249
2019,5,t3025601,264
2019,5,t3025603,60
2019,5,t3025605,95
2019,5,t3025701,284
2019,5,t3025702,194
2019,5,t3025801,69
2019,5,t3025802,28
2019,5,t3025803,196
2019,5,t3025805,33
2019,5,t3025903,132
2019,5,t3025906,261
2019,5,t3025907,35
2019,5,t3026005,293
2019,5,t3026006,96
2019,5,t3026007,147
2019,5,t3026013,34
2019,5,t3026014,49
2019,5,t3026015,100
2019,5,t3026016,178
2019,5,t3026018,59
2019,5,t3026019,228
2019,5,t3026020,443
2019,5,t3026021,15
2019,5,t3026022,23
2019,5,t3026101,56
2019,5,t3026103,41
2019,5,t3026104,157
2019,5,t3026201,17
2019,5,t3026202,10
2019,5,t3026205,12
2019,5,t3026206,79
2019,5,t3026207,152
2019,5,t3026208,24
2019,5,t3026302,20
2019,5,t3026402,212
2019,5,t3026403,144
2019,5,t3026404,30
2019,5,t3026505,31
2019,5,t3026507,232
2019,5,t3026508,25
2019,5,t3026509,16
2019,5,t3026510,65
2019,5,t3026511,113
2019,5,t3026512,179
2019,5,t3026514,207
2019,5,t3026606,72
2019,5,t3026609,10
2019,5,t3026610,66
2019,5,t3026611,272
2019,5,t3026612,99
2019,5,t3026613,128
2019,5,t3026702,60
2019,5,t3026706,44
2019,5,t3026707,59
2019,5,t3026708,72
2019,5,t3026710,300
2019,5,t3026711,66
2019,5,t3026712,149
2019,5,t3026713,56
2019,5,t3026714,209
2019,5,t3026715,110
2019,5,t3026716,49
2019,5,t3026807,590
2019,5,t3026809,585
2019,5,t3026810,798
2019,5,t3026811,659
2019,5,t3026812,268
2019,5,t3026814,586
2019,5,t3026815,304
2019,5,t3026816,594
2019,5,t3026818,591
2019,5,t3026819,1036
2019,5,t3026820,328
2019,5,t3026822,88
2019,5,t3026823,81
2019,5,t3026903,86
2019,5,t3026906,146
2019,5,t3026907,141
2019,5,t3026908,98
2019,5,t3026909,77
2019,5,t3026910,178
2019,5,t3027001,56
2019,5,t3027002,80
2019,5,t3027101,58
2019,5,t3027102,111
2019,5,t3027201,18
2019,5,t3027202,40
2019,5,t3027203,75
2019,5,t3027300,120
2019,5,t3027400,26
2019,5,t3027501,80
2019,5,t3027503,15
2019,5,t3027504,18
2019,5,t3027601,124
2019,5,t3027602,120
2019,5,t3027700,68
2019,5,t3051400,17
2019,5,t3100200,668
2019,5,t3100400,755
2019,5,t3100500,189
2019,5,t3100700,421
2019,5,t3100800,950
2019,5,t3100900,1240
2019,5,t3101200,74
2019,5,t3101300,512
2019,5,t3101600,964
2019,5,t3101800,464
2019,5,t3101900,339
2019,5,t3102000,500
2019,5,t3102100,825
2019,5,t3102300,417
2019,5,t3102500,364
2019,5,t3102600,126
2019,5,t3102800,795
2019,5,t3102900,291
2019,5,t3103000,74
2019,5,t3103100,224
2019,5,t3103400,1032
2019,5,t3103600,87
2019,5,t3103700,283
2019,5,t3104000,374
2019,5,t3104100,671
2019,5,t3104400,409
2019,5,t3104800,2147
2019,5,t3104900,339
2019,5,t3105100,18
2019,5,t3105201,161
2019,5,t3105204,624
2019,5,t3105400,392
2019,5,t3105500,46
2019,5,t3105600,236
2019,5,t3105700,509
2019,5,t3106000,981
2019,5,t3106200,700
2019,5,t3106400,410
2019,5,t3106500,17
2019,5,t3106600,15
2019,5,t3106700,113
2019,5,t3106900,264
2019,5,t3107000,372
2019,5,t3107400,171
2019,5,t3107500,82
2019,5,t3107600,75
2019,5,t3108000,29
2019,5,t3108600,278
2019,5,t3108700,366
2019,5,t3108800,395
2019,5,t3108900,72
2019,5,t3109000,30
2019,5,t3109100,26
2019,5,t3109200,52
2019,5,t3109300,172
2019,5,t3109400,241
2019,5,t3109700,127
2019,5,t3109800,48
2019,5,t3109900,95
2019,5,t3110000,163
2019,5,t3110100,146
2019,5,t3110200,119
2019,5,t3110400,233
2019,5,t3110500,78
2019,5,t3110800,122
2019,5,t3110900,188
2019,5,t3111100,85
2019,5,t3111200,12
2019,5,t3111300,42
2019,5,t3111400,47
2019,5,t3111500,117
2019,5,t3111600,50
2019,5,t3122500,233
2019,5,t3122600,24
2019,5,t3125500,298
2019,5,t3125600,21
2019,5,t3125700,940
2019,5,t3125800,934
2019,5,t3125900,1057
2019,5,t3126000,1232
2019,5,t3126100,410
2019,5,t3126200,507
2019,5,t3980000,82
2019,6,t3000101,406
2019,6,t3000102,894
2019,6,t3000300,218
2019,6,t3000601,223
2019,6,t3000603,60
2019,6,t3001100,146
2019,6,t3001700,353
2019,6,t3002200,473
2019,6,t3002400,213
2019,6,t3002700,516
2019,6,t3003200,338
2019,6,t3003300,688
2019,6,t3003800,128
2019,6,t3005901,772
2019,6,t3005902,858
2019,6,t3006800,295
2019,6,t3007700,427
2019,6,t3007801,335
2019,6,t3008100,58
2019,6,t3008200,787
2019,6,t3008300,257
2019,6,t3008400,344
2019,6,t3008500,389
2019,6,t3009500,284
2019,6,t3009600,160
2019,6,t3011000,149
2019,6,t3011703,28
2019,6,t3011704,22
2019,6,t3011800,82
2019,6,t3011998,166
2019,6,t3012001,98
2019,6,t3012003,511
2019,6,t3012101,435
2019,6,t3012102,153
2019,6,t3020101,19
2019,6,t3020102,31
2019,6,t3020200,946
2019,6,t3020301,283
2019,6,t3020302,334
2019,6,t3020303,402
2019,6,t3020304,350
2019,6,t3020400,584
2019,6,t3020500,408
2019,6,t3020600,242
2019,6,t3020700,246
2019,6,t3020801,112
2019,6,t3020804,200
2019,6,t3020902,95
2019,6,t3020903,72
2019,6,t3021001,249
2019,6,t3021002,109
2019,6,t3021100,139
2019,6,t3021200,170
2019,6,t3021300,585
2019,6,t3021400,265
2019,6,t3021501,271
2019,6,t3021502,438
2019,6,t3021503,323
2019,6,t3021504,131
2019,6,t3021505,146
2019,6,t3021601,123
2019,6,t3021602,241
2019,6,t3021700,82
2019,6,t3021800,10
2019,6,t3021900,33
2019,6,t3022000,15
2019,6,t3022101,113
2019,6,t3022102,138
2019,6,t3022200,47
2019,6,t3022301,88
2019,6,t3022302,234
2019,6,t3022400,283
2019,6,t3022700,100
2019,6,t3022801,13
2019,6,t3022802,158
2019,6,t3022901,136
2019,6,t3022902,14
2019,6,t3023000,76
2019,6,t3023200,445
2019,6,t3023300,459
2019,6,t3023400,516
2019,6,t3023501,85
2019,6,t3023502,24
2019,6,t3023801,46
2019,6,t3023802,42
2019,6,t3023903,78
2019,6,t3024003,117
2019,6,t3024004,320
2019,6,t3024005,57
2019,6,t3024100,74
2019,6,t3024200,60
2019,6,t3024300,67
2019,6,t3024400,251
2019,6,t3024500,67
2019,6,t3024600,221
2019,6,t3024700,133
2019,6,t3024801,152
2019,6,t3024802,384
2019,6,t3024901,20
2019,6,t3024902,162
2019,6,t3024903,281
2019,6,t3025100,141
2019,6,t3025201,537
2019,6,t3025205,401
2019,6,t3025301,61
2019,6,t3025302,410
2019,6,t3025401,280
2019,6,t3025403,255
2019,6,t3025601,251
2019,6,t3025603,54
2019,6,t3025605,114
2019,6,t3025701,279
2019,6,t3025702,185
2019,6,t3025801,81
2019,6,t3025802,28
2019,6,t3025803,199
2019,6,t3025805,27
2019,6,t3025903,142
2019,6,t3025906,270
2019,6,t3025907,33
2019,6,t3026005,307
2019,6,t3026006,93
2019,6,t3026007,165
2019,6,t3026013,39
2019,6,t3026014,58
2019,6,t3026015,114
2019,6,t3026016,169
2019,6,t3026018,60
2019,6,t3026019,220
2019,6,t3026020,434
2019,6,t3026021,15
2019,6,t3026022,28
2019,6,t3026101,53
2019,6,t3026103,45
2019,6,t3026104,151
2019,6,t3026201,15
2019,6,t3026202,10
2019,6,t3026206,79
2019,6,t3026207,147
2019,6,t3026208,24
2019,6,t3026302,22
2019,6,t3026402,232
2019,6,t3026403,145
2019,6,t3026404,30
2019,6,t3026505,30
2019,6,t3026507,231
2019,6,t3026508,14
2019,6,t3026509,16
2019,6,t3026510,71
2019,6,t3026511,114
2019,6,t3026512,184
2019,6,t3026514,206
2019,6,t3026605,10
2019,6,t3026606,72
2019,6,t3026609,10
2019,6,t3026610,57
2019,6,t3026611,289
2019,6,t3026612,119
2019,6,t3026613,130
2019,6,t3026702,65
2019,6,t3026706,43
2019,6,t3026707,69
2019,6,t3026708,76
2019,6,t3026710,317
2019,6,t3026711,61
2019,6,t3026712,120
2019,6,t3026713,58
2019,6,t3026714,233
2019,6,t3026715,108
2019,6,t3026716,48
2019,6,t3026807,612
2019,6,t3026809,596
2019,6,t3026810,794
2019,6,t3026811,653
2019,6,t3026812,288
2019,6,t3026814,572
2019,6,t3026815,312
2019,6,t3026816,602
2019,6,t3026818,582
2019,6,t3026819,1035
2019,6,t3026820,331
2019,6,t3026822,91
2019,6,t3026823,93
2019,6,t3026903,96
2019,6,t3026906,152
2019,6,t3026907,131
2019,6,t3026908,104
2019,6,t3026909,80
2019,6,t3026910,174
2019,6,t3027001,57
2019,6,t3027002,72
2019,6,t3027101,57
2019,6,t3027102,99
2019,6,t3027201,15
2019,6,t3027202,50
2019,6,t3027203,74
2019,6,t3027300,123
2019,6,t3027400,27
2019,6,t3027501,65
2019,6,t3027503,16
2019,6,t3027504,19
2019,6,t3027601,138
2019,6,t3027602,108
2019,6,t3027700,73
2019,6,t3030500,13
2019,6,t3033500,11
2019,6,t3034201,10
2019,6,t3051201,13
2019,6,t3051302,21
2019,6,t3051400,13
2019,6,t3100200,691
2019,6,t3100400,745
2019,6,t3100500,180
2019,6,t3100700,449
2019,6,t3100800,935
2019,6,t3100900,1261
2019,6,t3101200,70
2019,6,t3101300,536
2019,6,t3101600,997
2019,6,t3101800,446
2019,6,t3101900,339
2019,6,t3102000,500
2019,6,t3102100,819
2019,6,t3102300,434
2019,6,t3102500,379
2019,6,t3102600,135
2019,6,t3102800,818
2019,6,t3102900,289
2019,6,t3103000,76
2019,6,t3103100,234
2019,6,t3103400,967
2019,6,t3103600,85
2019,6,t3103700,283
2019,6,t3104000,351
2019,6,t3104100,629
2019,6,t3104400,410
2019,6,t3104800,2149
2019,6,t3104900,342
2019,6,t3105100,20
2019,6,t3105201,168
2019,6,t3105204,649
2019,6,t3105400,404
2019,6,t3105500,49
2019,6,t3105600,237
2019,6,t3105700,510
2019,6,t3106000,947
2019,6,t3106200,692
2019,6,t3106400,400
2019,6,t3106500,17
2019,6,t3106600,17
2019,6,t3106700,127
2019,6,t3106900,274
2019,6,t3107000,354
2019,6,t3107400,170
2019,6,t3107500,82
2019,6,t3107600,78
2019,6,t3108000,28
2019,6,t3108600,280
2019,6,t3108700,347
2019,6,t3108800,390
2019,6,t3108900,69
2019,6,t3109000,28
2019,6,t3109100,26
2019,6,t3109200,55
2019,6,t3109300,165
2019,6,t3109400,254
2019,6,t3109700,127
2019,6,t3109800,50
2019,6,t3109900,97
2019,6,t3110000,174
2019,6,t3110100,132
2019,6,t3110200,116
2019,6,t3110400,243
2019,6,t3110500,85
2019,6,t3110800,111
2019,6,t3110900,181
2019,6,t3111100,92
2019,6,t3111200,14
2019,6,t3111300,53
2019,6,t3111400,51
2019,6,t3111500,127
2019,6,t3111600,41
2019,6,t3122500,231
2019,6,t3122600,23
2019,6,t3125500,308
2019,6,t3125600,24
2019,6,t3125700,966
2019,6,t3125800,936
2019,6,t3125900,1053
2019,6,t3126000,1236
2019,6,t3126100,453
2019,6,t3126200,492
2019,6,t3980000,81
2019,7,t3000101,391
2019,7,t3000102,854
2019,7,t3000300,209
2019,7,t3000601,202
2019,7,t3000603,65
2019,7,t3001100,129
2019,7,t3001700,382
2019,7,t3002200,472
2019,7,t3002400,207
2019,7,t3002700,534
2019,7,t3003200,347
2019,7,t3003300,659
2019,7,t3003800,130
2019,7,t3005901,774
2019,7,t3005902,866
2019,7,t3006800,306
2019,7,t3007700,415
2019,7,t3007801,331
2019,7,t3008100,60
2019,7,t3008200,792
2019,7,t3008300,261
2019,7,t3008400,332
2019,7,t3008500,393
2019,7,t3009500,276
2019,7,t3009600,156
2019,7,t3011000,144
2019,7,t3011703,23
2019,7,t3011704,34
2019,7,t3011800,85
2019,7,t3011998,155
2019,7,t3012001,106
2019,7,t3012003,499
2019,7,t3012101,421
2019,7,t3012102,139
2019,7,t3020101,17
2019,7,t3020102,39
2019,7,t3020200,925
2019,7,t3020301,294
2019,7,t3020302,338
2019,7,t3020303,395
2019,7,t3020304,341
2019,7,t3020400,568
2019,7,t3020500,437
2019,7,t3020600,251
2019,7,t3020700,239
2019,7,t3020801,118
2019,7,t3020804,205
2019,7,t3020902,105
2019,7,t3020903,85
2019,7,t3021001,249
2019,7,t3021002,120
2019,7,t3021100,147
2019,7,t3021200,140
2019,7,t3021300,605
2019,7,t3021400,262
2019,7,t3021501,262
2019,7,t3021502,442
2019,7,t3021503,317
2019,7,t3021504,114
2019,7,t3021505,169
2019,7,t3021601,147
2019,7,t3021602,245
2019,7,t3021700,97
2019,7,t3021800,12
2019,7,t3021900,20
2019,7,t3022000,16
2019,7,t3022101,99
2019,7,t3022102,136
2019,7,t3022200,46
2019,7,t3022301,92
2019,7,t3022302,235
2019,7,t3022400,266
2019,7,t3022700,100
2019,7,t3022801,14
2019,7,t3022802,154
2019,7,t3022901,128
2019,7,t3022902,10
2019,7,t3023000,74
2019,7,t3023200,461
2019,7,t3023300,483
2019,7,t3023400,523
2019,7,t3023501,80
2019,7,t3023502,25
2019,7,t3023700,15
2019,7,t3023801,48
2019,7,t3023802,40
2019,7,t3023903,73
2019,7,t3024003,116
2019,7,t3024004,310
2019,7,t3024005,59
2019,7,t3024100,65
2019,7,t3024200,57
2019,7,t3024300,68
2019,7,t3024400,270
2019,7,t3024500,67
2019,7,t3024600,204
2019,7,t3024700,116
2019,7,t3024801,151
2019,7,t3024802,384
2019,7,t3024901,20
2019,7,t3024902,150
2019,7,t3024903,288
2019,7,t3025100,137
2019,7,t3025201,560
2019,7,t3025205,402
2019,7,t3025301,54
2019,7,t3025302,416
2019,7,t3025401,266
2019,7,t3025403,266
2019,7,t3025601,241
2019,7,t3025603,47
2019,7,t3025605,100
2019,7,t3025701,293
2019,7,t3025702,197
2019,7,t3025801,71
2019,7,t3025802,24
2019,7,t3025803,234
2019,7,t3025805,25
2019,7,t3025903,143
2019,7,t3025906,271
2019,7,t3025907,30
2019,7,t3026005,299
2019,7,t3026006,91
2019,7,t3026007,163
2019,7,t3026013,43
2019,7,t3026014,59
2019,7,t3026015,114
2019,7,t3026016,141
2019,7,t3026018,56
2019,7,t3026019,198
2019,7,t3026020,421
2019,7,t3026021,13
2019,7,t3026022,28
2019,7,t3026101,60
2019,7,t3026103,46
2019,7,t3026104,155
2019,7,t3026201,18
2019,7,t3026205,15
2019,7,t3026206,80
2019,7,t3026207,161
2019,7,t3026208,26
2019,7,t3026302,22
2019,7,t3026402,245
2019,7,t3026403,139
2019,7,t3026404,29
2019,7,t3026505,29
2019,7,t3026507,242
2019,7,t3026508,15
2019,7,t3026509,16
2019,7,t3026510,84
2019,7,t3026511,121
2019,7,t3026512,175
2019,7,t3026514,186
2019,7,t3026605,10
2019,7,t3026606,73
2019,7,t3026609,10
2019,7,t3026610,67
2019,7,t3026611,272
2019,7,t3026612,122
2019,7,t3026613,130
2019,7,t3026702,71
2019,7,t3026706,51
2019,7,t3026707,61
2019,7,t3026708,70
2019,7,t3026710,348
2019,7,t3026711,65
2019,7,t3026712,129
2019,7,t3026713,45
2019,7,t3026714,217
2019,7,t3026715,103
2019,7,t3026716,51
2019,7,t3026807,604
2019,7,t3026809,564
2019,7,t3026810,787
2019,7,t3026811,621
2019,7,t3026812,273
2019,7,t3026814,567
2019,7,t3026815,320
2019,7,t3026816,643
2019,7,t3026818,582
2019,7,t3026819,1015
2019,7,t3026820,373
2019,7,t3026822,94
2019,7,t3026823,96
2019,7,t3026903,92
2019,7,t3026906,131
2019,7,t3026907,142
2019,7,t3026908,104
2019,7,t3026909,83
2019,7,t3026910,167
2019,7,t3027001,56
2019,7,t3027002,75
2019,7,t3027101,61
2019,7,t3027102,93
2019,7,t3027201,11
2019,7,t3027202,38
2019,7,t3027203,75
2019,7,t3027300,125
2019,7,t3027400,23
2019,7,t3027501,69
2019,7,t3027503,19
2019,7,t3027504,18
2019,7,t3027601,122
2019,7,t3027602,108
2019,7,t3027700,61
2019,7,t3031900,20
2019,7,t3033500,20
2019,7,t3034201,11
2019,7,t3041103,10
2019,7,t3051201,18
2019,7,t3051302,14
2019,7,t3051400,18
2019,7,t3100200,680
2019,7,t3100400,732
2019,7,t3100500,179
2019,7,t3100700,441
2019,7,t3100800,963
2019,7,t3100900,1266
2019,7,t3101200,74
2019,7,t3101300,545
2019,7,t3101600,1017
2019,7,t3101800,469
2019,7,t3101900,341
2019,7,t3102000,507
2019,7,t3102100,867
2019,7,t3102300,441
2019,7,t3102500,361
2019,7,t3102600,115
2019,7,t3102800,817
2019,7,t3102900,286
2019,7,t3103000,86
2019,7,t3103100,233
2019,7,t3103400,980
2019,7,t3103600,78
2019,7,t3103700,287
2019,7,t3104000,358
2019,7,t3104100,646
2019,7,t3104400,400
2019,7,t3104800,2147
2019,7,t3104900,369
2019,7,t3105100,18
2019,7,t3105201,170
2019,7,t3105204,647
2019,7,t3105400,401
2019,7,t3105500,48
2019,7,t3105600,235
2019,7,t3105700,514
2019,7,t3106000,959
2019,7,t3106200,694
2019,7,t3106400,412
