,Neighborhood,Lat,Long
21285,LIND - BOHANON,45.04391,-93.28757
21286,LOWRY HILL EAST,44.96324,-93.28793
21313,PAGE,44.90977528,-93.26264539
21351,MCKINLEY,45.013094200000005,-93.28413789
21357,MORRIS PARK,44.89927519,-93.21530398
21373,ERICSSON,44.92693,-93.24732
21384,SHINGLE CREEK,45.04756,-93.30809
21401,HOLLAND,45.01162916,-93.26157359999999
21498,LYNDALE,44.94134725,-93.27727878
21526,NEAR - NORTH,44.99360652,-93.29564599
21560,TANGLETOWN,44.90837762,-93.27806002
21571,HUMBOLDT INDUSTRIAL AREA,45.04484741,-93.30799857
21645,ST. ANTHONY WEST,44.99716225,-93.26616113
21647,CENTRAL,44.93775,-93.27275
21681,LINDEN HILLS,44.92963952,-93.3265071
21741,DOWNTOWN WEST,44.9769,-93.26298
21749,MINNEHAHA,44.90991131,-93.21391178
21752,ELLIOT PARK,44.96935547,-93.26676092
21763,STEVENS SQUARE - LORING HEIGHTS,44.9627,-93.288
21772,LIND - BOHANON,45.0385,-93.29014000000001
21823,HOLLAND,45.009882700000006,-93.24825162
21829,DIAMOND LAKE,44.89180114,-93.26911012
21845,DOWNTOWN WEST,44.98378979,-93.26669482
21853,PROSPECT PARK - EAST RIVER ROAD,44.97282109,-93.2182251
21864,WILLARD - HAY,44.99745903,-93.31590167
21881,COLUMBIA PARK,45.01677712,-93.25167191
21904,BRYANT,44.92694,-93.26629
21918,SEWARD,44.96186034,-93.23617188
21921,JORDAN,45.00152222,-93.29932972
21930,WEBBER - CAMDEN,45.02395,-93.29059000000001
21937,EAST ISLES,44.94960945,-93.29827352
21964,LOWRY HILL EAST,44.96051827,-93.29302864
21974,LIND - BOHANON,45.04479895,-93.29404265
21976,EAST HARRIET,44.92953661,-93.2908161
21977,CENTRAL,44.94317,-93.26261
21990,STANDISH,44.9278244,-93.24353236
22037,FOLWELL,45.02045,-93.307
22061,KEEWAYDIN,44.90626634,-93.22847457
22079,SHINGLE CREEK,45.04485925,-93.31307558
0,KING FIELD,44.93679477,-93.28563507
3,HAWTHORNE,45.00479051,-93.28179524
16,MARCY HOLMES,44.99072,-93.24848
26,KING FIELD,44.92685,-93.28052
57,PHILLIPS WEST,44.955529999999996,-93.26386
65,LOWRY HILL EAST,44.94836,-93.28938000000001
68,LYNNHURST,44.91502955,-93.28828565
124,KENNY,44.90240902,-93.30229456
135,FULTON,44.9161,-93.32396999999999
137,HAWTHORNE,45.00772642,-93.28989041
139,LOWRY HILL,44.97184,-93.28801999999999
161,MIDTOWN PHILLIPS,44.94836452,-93.25441298
162,JORDAN,45.00512,-93.30569
163,STANDISH,44.93140965,-93.2321189
182,KENWOOD,44.96244099,-93.30967070000001
204,CORCORAN,44.948370700000005,-93.24676939
205,WENONAH,44.89627,-93.23241
216,LOWRY HILL EAST,44.95733,-93.29058
224,CORCORAN,44.94474621,-93.23977525
249,FOLWELL,45.01322094,-93.30457347
255,NORTHEAST PARK,44.99780633,-93.24099442
267,HOLLAND,45.01493,-93.26149000000001
282,LYNDALE,44.941309999999994,-93.28817
300,JORDAN,45.00955,-93.29432
312,HAWTHORNE,45.00591,-93.28338000000001
314,FOLWELL,45.02227,-93.30830999999999
323,LONGFELLOW,44.95555602,-93.24120709
330,DOWNTOWN EAST,44.97586427,-93.26201555
356,ELLIOT PARK,44.973136700000005,-93.26339055
379,JORDAN,45.00467597,-93.30443946
409,SEWARD,44.95915412,-93.24047849
415,LOWRY HILL EAST,44.95912,-93.29409
418,BRYN - MAWR,44.973729999999996,-93.30835
419,AUDUBON PARK,45.01677446,-93.24645122
439,NEAR - NORTH,44.99691349,-93.27994572
444,KEEWAYDIN,44.91259919,-93.22776982
449,WILLARD - HAY,44.99416,-93.30194
486,STANDISH,44.93321218,-93.23845851
509,MINNEHAHA,44.91202,-93.21002
525,AUDUBON PARK,45.02301347,-93.24095354
533,KING FIELD,44.93052,-93.27535999999999
554,PROSPECT PARK - EAST RIVER ROAD,44.9664,-93.20871
564,POWDERHORN PARK,44.93775133,-93.25937581
567,KING FIELD,44.92506394,-93.27857943
589,WAITE PARK,45.03342659,-93.24157029
594,HIAWATHA,44.92881462,-93.2134006
596,LINDEN HILLS,44.92332521,-93.31699746
603,KEEWAYDIN,44.90671751,-93.23568858
615,MCKINLEY,45.02029999,-93.28575199
640,JORDAN,45.00602,-93.30948000000001
747,ELLIOT PARK,44.974779999999996,-93.26108
783,MARSHALL TERRACE,45.02391562,-93.27223665
788,WEBBER - CAMDEN,45.02574663,-93.2887085
790,SHERIDAN,45.0009,-93.26025
802,LINDEN HILLS,44.92360108,-93.32781336
817,WINDOM PARK,45.01227611,-93.24097221
818,COLUMBIA PARK,45.01680385,-93.2662127
836,AUDUBON PARK,45.01478322,-93.23200425
843,HOLLAND,45.01497499,-93.2549055
869,MARCY HOLMES,44.98596622,-93.24788043
908,LYNNHURST,44.90875667,-93.30803195
953,NEAR - NORTH,44.98811918,-93.29912739
963,TANGLETOWN,44.91468417,-93.27544055
964,LIND - BOHANON,45.04032,-93.2876
969,WINDOM,44.90282414,-93.27932315
1002,FOLWELL,45.01313838,-93.29243453
1038,SHERIDAN,45.00415619,-93.25755068
1053,SEWARD,44.95377759,-93.22914387
1058,PROSPECT PARK - EAST RIVER ROAD,44.96694813,-93.21212885
1064,UNIVERSITY OF MINNESOTA,44.975963,-93.24391418
1075,HIAWATHA,44.92938512,-93.20765199
1077,CARAG,44.94661,-93.2894
1085,POWDERHORN PARK,44.94656,-93.24741
1089,HIAWATHA,44.92694,-93.22041999999999
1095,COMO,44.98789594,-93.22092521
1113,WAITE PARK,45.02500796,-93.22686459
1124,NEAR - NORTH,44.98898,-93.30196
1161,SEWARD,44.95380478,-93.22102673
1163,BOTTINEAU,45.01406789,-93.26619505
1165,ARMATAGE,44.89525043,-93.31248015
1172,HOLLAND,45.012170000000005,-93.25551999999999
1173,ST. ANTHONY EAST,44.998709999999996,-93.25753
1185,NEAR - NORTH,44.99738,-93.28799000000001
1194,NORTHROP,44.9179,-93.26005
1205,COOPER,44.94835,-93.21399
1218,ST. ANTHONY WEST,44.99593239,-93.26445525
1228,LINDEN HILLS,44.91980425,-93.31358943
1235,PHILLIPS WEST,44.95270622,-93.27027029
1253,WILLARD - HAY,44.99925492,-93.30317261
1282,REGINA,44.9224221,-93.26255579
1285,KENNY,44.90237657,-93.29211023
1304,WINDOM PARK,45.00693647,-93.24471572
1306,LINDEN HILLS,44.92423151,-93.3226982
1326,LINDEN HILLS,44.92414687,-93.32525798
1329,BRYN - MAWR,44.96966604,-93.31346814
1333,ARMATAGE,44.89188202,-93.31882395
1347,LOWRY HILL EAST,44.96091,-93.28801
1351,NORTHROP,44.91610477,-93.26198652
1355,ST. ANTHONY WEST,44.99303717,-93.25718502
1382,JORDAN,45.00598655,-93.30125606
1384,LORING PARK,44.965740000000004,-93.27933
1418,LOWRY HILL EAST,44.955541700000005,-93.28867526
1432,SHERIDAN,44.998709999999996,-93.26156999999999
1446,WENONAH,44.89716,-93.22296
1528,CENTRAL,44.94497,-93.2741
1537,ST. ANTHONY WEST,44.98998637,-93.25775652
1552,BRYN - MAWR,44.96226605,-93.32613024
1560,LOWRY HILL EAST,44.9627,-93.29146999999999
1575,AUDUBON PARK,45.0143583,-93.23217968
1599,LOWRY HILL,44.96271189,-93.29498951
1609,LOWRY HILL EAST,44.96316564,-93.28807331
1618,NORTH LOOP,44.98607816,-93.28620031
1634,NORTHROP,44.91607,-93.2473
1644,AUDUBON PARK,45.01566647,-93.23200192
1652,HOLLAND,45.012170000000005,-93.26156999999999
1655,BOTTINEAU,45.01007,-93.27011
1662,ST. ANTHONY WEST,44.99568,-93.26165
1673,LONGFELLOW,44.94758761,-93.21783407
1693,SHERIDAN,45.00601178,-93.27088854
1699,WINDOM PARK,45.00989001,-93.24647448
1753,LIND - BOHANON,45.04531395,-93.28761239
1756,WINDOM,44.89302791,-93.28194129
1820,VICTORY,45.02771,-93.30969
1821,COMO,44.9896437,-93.22885243
1823,AUDUBON PARK,45.0149842,-93.24300792
1837,SHINGLE CREEK,45.04395,-93.31812
1904,HARRISON,44.97849,-93.30834
1911,COOPER,44.947581,-93.20874672
1920,CORCORAN,44.94475,-93.23723000000001
1933,NORTH LOOP,44.97893,-93.28153
1944,WILLARD - HAY,44.98973415,-93.31719686
1948,SEWARD,44.96221518,-93.22519727
1956,DIAMOND LAKE,44.892520000000005,-93.26411999999999
1959,MCKINLEY,45.01493,-93.29307
1988,LYNNHURST,44.90599815,-93.29338462
1996,UNIVERSITY OF MINNESOTA,44.979040000000005,-93.23776
2001,CEDAR RIVERSIDE,44.96998,-93.24565
2003,UNIVERSITY OF MINNESOTA,44.98386,-93.23128
2009,AUDUBON PARK,45.02300586,-93.24223151
2017,AUDUBON PARK,45.01411565,-93.23071969
2067,SHINGLE CREEK,45.04759,-93.30931
2068,ERICSSON,44.91699312,-93.24604281
2110,NEAR - NORTH,44.98452735,-93.30382152
2117,KING FIELD,44.93592035,-93.2788352
2206,MORRIS PARK,44.90492029,-93.22288328
2224,BOTTINEAU,45.012170000000005,-93.26312
2228,FOLWELL,45.023999999999994,-93.29811
2235,NORTHEAST PARK,45.00594123,-93.24369752
2271,ARMATAGE,44.89883013,-93.31120353
2285,DOWNTOWN WEST,44.9845,-93.27246
2339,KENNY,44.90060287,-93.30102326
2342,FIELD,44.91968227,-93.27217308
2389,CENTRAL,44.94496779999999,-93.27345852
2391,LINDEN HILLS,44.91792,-93.31888000000001
2406,STANDISH,44.93592264,-93.24015473
2428,VENTURA VILLAGE,44.96393,-93.26106
2462,EAST ISLES,44.94836605,-93.30147281
2480,MARCY HOLMES,44.98982,-93.24299
2489,KEEWAYDIN,44.9065435,-93.23752282
2494,MCKINLEY,45.01854,-93.29307
2505,HAWTHORNE,45.001490000000004,-93.29105
2539,SHERIDAN,45.00362664,-93.26615405
2547,MARCY HOLMES,44.98110811,-93.23893254
2563,LOGAN PARK,44.99980654,-93.25244493
2568,LYNNHURST,44.91956,-93.28834
2587,WHITTIER,44.95911678,-93.28484543
2615,HOLLAND,45.01087166,-93.24824208
2616,PROSPECT PARK - EAST RIVER ROAD,44.970240000000004,-93.22568000000001
2617,EAST HARRIET,44.92908957,-93.29335101
2618,HOLLAND,45.00790638,-93.25169529
2619,JORDAN,45.00602582,-93.29762070000001
2629,LOGAN PARK,45.00790638,-93.25169529
2635,EAST ISLES,44.95847,-93.29458000000001
2673,WEBBER - CAMDEN,45.0258,-93.29566
2711,VICTORY,45.03864034,-93.31390374
2718,MCKINLEY,45.02212,-93.28653
2719,CARAG,44.93769518,-93.290121
2735,HALE,44.91335818,-93.25113599
2747,ARMATAGE,44.89179692,-93.30738778
2756,HARRISON,44.97899465,-93.30285078
2777,MINNEHAHA,44.91081,-93.2203
2819,CEDAR RIVERSIDE,44.96465457,-93.23796493
2866,NORTHEAST PARK,45.00688064,-93.23460944
2870,HOLLAND,45.01266895,-93.25914559999998
2917,MID - CITY INDUSTRIAL,45.00217435,-93.23035807
2972,PHILLIPS WEST,44.95732371,-93.26322195
2973,LIND - BOHANON,45.04480081,-93.29534026
2978,CENTRAL,44.935590000000005,-93.26375
2987,HIAWATHA,44.91841762,-93.21415362
2997,LOWRY HILL,44.96539,-93.28929000000001
3036,KENWOOD,44.96128029,-93.31206757
3045,COOPER,44.95138566,-93.21080648
3049,ELLIOT PARK,44.96969,-93.26454
3054,COMO,44.9843,-93.22689
3128,BRYANT,44.93053,-93.27144
3129,WAITE PARK,45.02862791,-93.22687312
3157,NEAR - NORTH,44.99360062,-93.29258666
3164,TANGLETOWN,44.91868672,-93.28444594
3170,NICOLLET ISLAND - EAST BANK,44.98931234,-93.2524477
3191,COLUMBIA PARK,45.02762,-93.26306
3217,MARCY HOLMES,44.980059999999995,-93.23795
3231,SEWARD,44.96403,-93.24569
3241,WEBBER - CAMDEN,45.02849153,-93.28540068
3268,LOWRY HILL EAST,44.95732,-93.29312
3279,CENTRAL,44.93957,-93.26890999999999
3314,VENTURA VILLAGE,44.96093,-93.25616
3332,KING FIELD,44.92507,-93.27664
3343,MARCY HOLMES,44.9868,-93.25483
3358,FULTON,44.90978212,-93.32393455
3363,PROSPECT PARK - EAST RIVER ROAD,44.97085817,-93.21977972
3406,WILLARD - HAY,45.0024,-93.30949
3417,VICTORY,45.03042736,-93.31740659
3471,NORTHEAST PARK,44.99975,-93.23844
3478,LYNNHURST,44.91416555,-93.30552258
3485,VICTORY,45.03773833,-93.30663809999999
3486,WAITE PARK,45.03509975,-93.2396338
3506,MID - CITY INDUSTRIAL,44.99767976,-93.2114433
3512,WENONAH,44.90057845,-93.22654515
3535,PROSPECT PARK - EAST RIVER ROAD,44.96675831,-93.21312172
3555,WILLARD - HAY,45.002159999999996,-93.31205
3559,POWDERHORN PARK,44.93595,-93.26125
3579,COMO,44.98383898,-93.20910959
3581,HARRISON,44.97892355,-93.3010298
3611,PAGE,44.90613906,-93.26520155
3625,NORTH LOOP,44.98458692,-93.26787989
3627,DIAMOND LAKE,44.90250766,-93.26016578
3645,HIAWATHA,44.92430732,-93.21019799
3657,LYNNHURST,44.91050966,-93.29528064
3670,LYNNHURST,44.91065974,-93.29912502
3683,HAWTHORNE,45.002590000000005,-93.28952
3698,MINNEHAHA,44.91171867,-93.21645397
3707,COOPER,44.95106675,-93.21783525
3714,COOPER,44.95045316,-93.20758319
3716,POWDERHORN PARK,44.93956,-93.25876
3731,ST. ANTHONY EAST,44.99434239,-93.25808082
3740,AUDUBON PARK,45.012676299999995,-93.24378313
3788,HOWE,44.94056488,-93.21402034
3802,WAITE PARK,45.02483659,-93.24743156
3803,AUDUBON PARK,45.01481902,-93.23328727
3805,BRYN - MAWR,44.96020346,-93.32686699
3821,POWDERHORN PARK,44.93956,-93.2575
3832,ELLIOT PARK,44.97013,-93.26937
3851,WHITTIER,44.95732613,-93.28211702
3901,ST. ANTHONY WEST,44.99175766,-93.25630336
3912,DOWNTOWN EAST,44.97660529,-93.25769266
3950,FOLWELL,45.02398,-93.29437
3984,HARRISON,44.98263,-93.30324
3985,LYNNHURST,44.90602355,-93.30483029999999
4009,HOWE,44.9387927,-93.21019374
4031,WENONAH,44.90264503,-93.22435562
4036,COMO,44.99067227,-93.21515086
4051,WILLARD - HAY,45.0024111,-93.31267968
4105,HALE,44.91146312,-93.25624636
4136,MID - CITY INDUSTRIAL,44.99154,-93.21769
4139,NORTH LOOP,44.98905614,-93.28233888
4142,WINDOM PARK,45.009882700000006,-93.24825162
4146,FULTON,44.911457500000004,-93.30869568
4154,LORING PARK,44.96716,-93.27225
4156,LOWRY HILL,44.96492984,-93.29307427
4172,AUDUBON PARK,45.01826954,-93.23071245
4230,STEVENS SQUARE - LORING HEIGHTS,44.96269147,-93.27338649
4231,ERICSSON,44.91880597,-93.24604045
4245,FULTON,44.90703,-93.31756
4249,BRYN - MAWR,44.96717082,-93.32005852
4261,EAST ISLES,44.96091889,-93.29372579999999
4272,CARAG,44.94292,-93.29835
4274,ERICSSON,44.9191593,-93.22167303
4318,KEEWAYDIN,44.912609100000005,-93.22498599
4362,WILLARD - HAY,44.99336853,-93.31654735
4395,LORING PARK,44.97259664,-93.28565228
4404,MINNEHAHA,44.909009999999995,-93.20883
4409,ARMATAGE,44.89743573,-93.30867151
4447,WEBBER - CAMDEN,45.03694636,-93.30221395
4465,BRYN - MAWR,44.97154966,-93.30691401
4500,UNIVERSITY OF MINNESOTA,44.98413278,-93.23197356
4513,WILLARD - HAY,44.99153,-93.31334
4515,WILLARD - HAY,45.004740000000005,-93.31205
4547,CENTRAL,44.94835234,-93.26585648
4551,JORDAN,45.00486,-93.30114
4559,NORTH LOOP,44.989670000000004,-93.27965999999999
4576,WHITTIER,44.95194,-93.27967
4586,PROSPECT PARK - EAST RIVER ROAD,44.96539979999999,-93.21876209
4598,FULTON,44.90749515,-93.31459763
4603,EAST HARRIET,44.93407,-93.29079
4604,REGINA,44.92152,-93.26894
4612,COMO,44.987840000000006,-93.23331
4622,FOLWELL,45.020379999999996,-93.2981
4641,DIAMOND LAKE,44.89795,-93.2476
4663,VICTORY,45.03667888,-93.30977586
4676,COMO,44.99148825,-93.24031822
4680,KEEWAYDIN,44.90808683,-93.22286641
4690,MARCY HOLMES,44.98758777,-93.24871862
4709,WILLARD - HAY,44.99633,-93.30695
4732,LIND - BOHANON,45.0439,-93.28555
4776,WHITTIER,44.959109999999995,-93.28293000000001
4803,EAST PHILLIPS,44.95599844,-93.24735604
4818,LOWRY HILL,44.96856,-93.29184000000001
4836,NEAR - NORTH,44.99415,-93.29565
4855,NORTH LOOP,44.988890000000005,-93.27858
4859,KENNY,44.8970051,-93.30345201
4861,ELLIOT PARK,44.96799154,-93.26036615
4862,LORING PARK,44.96879354,-93.28134829
4866,HIAWATHA,44.92607624,-93.21530991
4870,WINDOM,44.89709368,-93.28462048
4876,LOWRY HILL,44.966409999999996,-93.29434
4898,HAWTHORNE,44.99913,-93.28494
4909,COOPER,44.945958000000005,-93.21138237
4925,EAST PHILLIPS,44.95913415,-93.25049474
4940,TANGLETOWN,44.91202693,-93.28220721
4953,FOLWELL,45.01325044,-93.30760706
4961,KEEWAYDIN,44.91042249,-93.23418209
4966,HOLLAND,45.01108306,-93.25732009999999
4970,PROSPECT PARK - EAST RIVER ROAD,44.96166493,-93.21396911
4984,LONGFELLOW,44.95017,-93.23474
4987,HARRISON,44.97850074,-93.29817174
4995,HIAWATHA,44.92516,-93.21773
5018,PHILLIPS WEST,44.95915,-93.26765999999999
5048,HAWTHORNE,45.01135149,-93.28489907
5051,ARMATAGE,44.8956409,-93.30989706
5091,STANDISH,44.9314214,-93.24353384
5105,HOLLAND,45.01266948,-93.25244296
5154,DIAMOND LAKE,44.90066967,-93.26021478
5182,WILLARD - HAY,44.99415,-93.30821999999999
5192,BOTTINEAU,45.01007,-93.26464
5194,PROSPECT PARK - EAST RIVER ROAD,44.97076,-93.21469
5246,DOWNTOWN WEST,44.9723529,-93.26772888
5266,AUDUBON PARK,45.01774322,-93.23199482
5275,STANDISH,44.9269134,-93.23910431
5281,HOWE,44.93955,-93.23227
5288,DOWNTOWN EAST,44.97430098,-93.25223244
5294,LOGAN PARK,45.00019723,-93.24732018
5330,WEBBER - CAMDEN,45.03665,-93.30283
5346,WILLARD - HAY,45.004220000000004,-93.31076
5353,NORTHEAST PARK,45.00363498,-93.21908566
5357,KEEWAYDIN,44.90944392,-93.22286215
5361,NORTHEAST PARK,45.00025926,-93.2364255
5366,AUDUBON PARK,45.02040039,-93.24428786
5380,HIAWATHA,44.92919475,-93.20598979
5393,WHITTIER,44.95732538,-93.28358039
5400,WILLARD - HAY,45.004690000000004,-93.30949
5453,WILLARD - HAY,44.99522,-93.3057
5472,ST. ANTHONY EAST,44.99690088,-93.24815405
5501,COLUMBIA PARK,45.02188569,-93.25950522
5506,SHERIDAN,45.00239705,-93.26767447
5507,WINDOM PARK,45.00866906,-93.22817943
5514,SHERIDAN,45.00389128,-93.26949777
5543,ST. ANTHONY WEST,44.99295059,-93.25978549
5545,CORCORAN,44.94133938,-93.2397571
5572,WENONAH,44.902573,-93.23742875
5575,CENTRAL,44.93594,-93.27403000000001
5580,WHITTIER,44.95034484,-93.27599039
5591,FULTON,44.90659759,-93.31628128
5604,SEWARD,44.9538,-93.21911
5621,CEDAR RIVERSIDE,44.97551834,-93.24633187
5629,LOWRY HILL,44.96812176,-93.29232108
5645,MARCY HOLMES,44.9823,-93.24356999999999
5649,HOLLAND,45.01497,-93.25309
5665,WINDOM PARK,45.00778,-93.23971999999999
5684,ERICSSON,44.91878788,-93.22835514
5691,POWDERHORN PARK,44.937740000000005,-93.25621
5741,MARCY HOLMES,44.98447543,-93.23442529
5748,KING FIELD,44.9259,-93.28829128
5756,MORRIS PARK,44.90538652,-93.21205448
5780,UNIVERSITY OF MINNESOTA,44.97296245,-93.24068781
5785,POWDERHORN PARK,44.94565,-93.25503
5789,LIND - BOHANON,45.04569,-93.29534
5821,SHERIDAN,45.00524,-93.25755
5831,NORTHROP,44.91699905,-93.2587869
5837,LOWRY HILL,44.96753531,-93.28981414
5838,STANDISH,44.92511324,-93.24036228
5868,LINDEN HILLS,44.92601425,-93.32141147
5976,MCKINLEY,45.01309601,-93.28864839
5978,HOWE,44.94138377,-93.22362267
6061,JORDAN,44.99984911,-93.30083929999999
6065,EAST PHILLIPS,44.95375,-93.24864000000001
6071,WAITE PARK,45.02671766,-93.2460625
6096,NEAR - NORTH,44.986340000000006,-93.30145999999999
6147,LONGFELLOW,44.948370000000004,-93.22569
6149,WINDOM PARK,45.00868495,-93.2346014
6166,HARRISON,44.98044691,-93.30959756
6175,TANGLETOWN,44.91965,-93.27667
6181,WEBBER - CAMDEN,45.02394,-93.28931999999999
6187,FOLWELL,45.01314688,-93.29621705
6188,NEAR - NORTH,44.99119224,-93.29819858
6197,ERICSSON,44.91968,-93.22293
6251,MARCY HOLMES,44.98211985,-93.24635049
6257,EAST ISLES,44.952762899999996,-93.30185635
6261,FULTON,44.91236,-93.3087
6275,NORTH LOOP,44.986309999999996,-93.28551
6294,VICTORY,45.03132536,-93.31295351
6299,LINDEN HILLS,44.93055,-93.30994
6349,MIDTOWN PHILLIPS,44.951949,-93.2531112
6396,HOWE,44.93866169,-93.22570751
6402,NEAR - NORTH,44.99829417,-93.27998543
6427,FULTON,44.90966715,-93.31121966
6429,NORTHROP,44.92784255,-93.26250665
6450,SHERIDAN,45.00307,-93.26156999999999
6461,HAWTHORNE,45.00591,-93.28799000000001
6468,VENTURA VILLAGE,44.96515,-93.25819
6586,MARSHALL TERRACE,45.02222702,-93.27099912
6587,EAST ISLES,44.95246066,-93.30052952
6597,LOWRY HILL,44.96543407,-93.30135689
6623,LORING PARK,44.96637842,-93.28008549
6624,HARRISON,44.97894704,-93.2905153
6634,WENONAH,44.90217,-93.2429
6647,ST. ANTHONY EAST,44.995090000000005,-93.25243
6665,CEDAR RIVERSIDE,44.9653,-93.23298
6688,EAST HARRIET,44.93679245,-93.29331261
6694,EAST HARRIET,44.9376947,-93.29139626
6714,MARCY HOLMES,44.98338,-93.24627
6745,LONGFELLOW,44.94926509,-93.22292327
6764,VENTURA VILLAGE,44.95822357,-93.26129990000001
6770,ST. ANTHONY WEST,44.992259999999995,-93.26337
6792,ERICSSON,44.917325299999995,-93.21780348
6818,CARAG,44.948370000000004,-93.29575
6822,EAST PHILLIPS,44.95375,-93.24991999999999
6834,POWDERHORN PARK,44.93955,-93.2537
6836,HAWTHORNE,45.00258,-93.28645
6851,WHITTIER,44.95732,-93.27656999999999
6866,HAWTHORNE,45.00087769,-93.29410456
6875,HOWE,44.94135248,-93.22877779
6904,FULTON,44.916109999999996,-93.32535
6912,FULTON,44.9161,-93.3227
6938,WILLARD - HAY,44.99742,-93.30444
6940,KENNY,44.90419205,-93.29338656
6953,SEWARD,44.96407985,-93.23281834
6968,AUDUBON PARK,45.0168,-93.24223
6969,AUDUBON PARK,45.01773799,-93.23328565
7008,KING FIELD,44.92409008,-93.28830698
7009,UNIVERSITY OF MINNESOTA,44.97254,-93.23028000000001
7015,LYNNHURST,44.91775,-93.29214
7037,WILLARD - HAY,44.99883,-93.31716999999999
7047,HALE,44.90805001,-93.2511792
7053,MINNEHAHA,44.9126355,-93.21325311
7057,SHERIDAN,45.0009,-93.26156
7106,PROSPECT PARK - EAST RIVER ROAD,44.96839,-93.21566
7108,MID - CITY INDUSTRIAL,44.99696563,-93.22972344
7114,HOLLAND,45.01316441,-93.24644653
7115,HOLLAND,45.01316755,-93.26388946
7142,TANGLETOWN,44.91598247,-93.28249928
7173,JORDAN,45.00371,-93.29564
7177,NEAR - NORTH,44.99071235,-93.28952701
7206,HAWTHORNE,45.01311,-93.28068
7231,JORDAN,45.004690000000004,-93.30949
7245,BRYN - MAWR,44.97610054,-93.31216798
7259,HARRISON,44.98265,-93.3097
7267,LOGAN PARK,45.00839941,-93.25246193
7270,NEAR - NORTH,44.99306,-93.29718000000001
7292,VICTORY,45.03546,-93.31624000000001
7297,LOWRY HILL,44.96718867,-93.30072906
7314,NEAR - NORTH,44.98481322,-93.29410352
7316,HIAWATHA,44.91828258,-93.21042969
7345,HARRISON,44.97944964,-93.29145501
8,LONGFELLOW,44.95278323,-93.23470153
11,SEWARD,44.964,-93.23263
16,CORCORAN,44.94474398,-93.24548389
17,MORRIS PARK,44.90084895,-93.21528607
19,HOLLAND,45.00854497,-93.26234547
27,ERICSSON,44.91721249,-93.23218739
31,SUMNER - GLENWOOD,44.98885176,-93.29014966
53,HOLLAND,45.01162613,-93.25793558
56,LIND - BOHANON,45.04392,-93.28479
81,NICOLLET ISLAND - EAST BANK,44.98749774,-93.25336333
133,MCKINLEY,45.01851,-93.28929000000001
137,WHITTIER,44.955529999999996,-93.27277
154,ST. ANTHONY EAST,44.99599492,-93.2498871
188,FULTON,44.91245205,-93.31949019
191,SEWARD,44.96396,-93.23298
213,MID - CITY INDUSTRIAL,44.9916655,-93.20893158
246,WHITTIER,44.95374175,-93.28214388
249,POWDERHORN PARK,44.94137,-93.26259
256,NORTH LOOP,44.98425662,-93.28983271
272,NORTH LOOP,44.97802336,-93.29716994
287,HIAWATHA,44.92062786,-93.21402324
359,PAGE,44.90431356,-93.26521446
390,HAWTHORNE,45.00715845,-93.28416749
402,LINDEN HILLS,44.92595928,-93.32614375
406,SHERIDAN,45.00144202,-93.2630858
409,WILLARD - HAY,44.99973673,-93.31716898
417,COMO,44.98477386,-93.21070188
432,JORDAN,45.0031,-93.30514000000001
433,ST. ANTHONY WEST,44.9971654,-93.25912774
442,BANCROFT,44.93233625,-93.25681778
470,BOTTINEAU,45.01006504,-93.27091668
473,SUMNER - GLENWOOD,44.98561101,-93.28954045
495,WHITTIER,44.95733,-93.28803
503,ARMATAGE,44.89708848,-93.31755016
524,LOWRY HILL,44.9659196,-93.29434676
573,LOWRY HILL,44.96872977,-93.30369667
590,LOWRY HILL EAST,44.95912,-93.29056
591,LOGAN PARK,45.0009,-93.25372
610,HAWTHORNE,45.01164111,-93.28800899
700,LYNDALE,44.94566801,-93.28812843
724,NEAR - NORTH,44.99576579,-93.29941855
732,NEAR - NORTH,44.997409999999995,-93.29717
742,ERICSSON,44.92151,-93.21989
757,LORING PARK,44.96985102,-93.27857196
759,SEWARD,44.96281,-93.22439
787,LONGFELLOW,44.94685,-93.22708
801,WINDOM,44.89561075,-93.27874285
809,ELLIOT PARK,44.973040000000005,-93.26625
855,SHINGLE CREEK,45.04394,-93.31051
894,MCKINLEY,45.01669048,-93.28726459
896,NORTH LOOP,44.98611,-93.27474000000001
924,HOLLAND,45.00635,-93.26156999999999
985,ST. ANTHONY EAST,44.99393488,-93.25691297
986,KENNY,44.8912358,-93.30318574
1012,WINDOM PARK,45.01039727,-93.24379962
1014,LOGAN PARK,45.0009,-93.25499
1039,LINDEN HILLS,44.9305405,-93.32585951
1059,WEBBER - CAMDEN,45.03676959,-93.29719156
1061,HARRISON,44.98265,-93.31109000000001
1065,WINDOM PARK,45.00785493,-93.24226898
1074,CLEVELAND,45.02228,-93.31084
1089,CENTRAL,44.93595,-93.27274
1090,NEAR - NORTH,44.99521,-93.29942
1102,WILLARD - HAY,44.99962492,-93.29979483
1118,EAST ISLES,44.95912226,-93.2950155
1174,SEWARD,44.95380631,-93.22230283
1176,FOLWELL,45.01854576,-93.29369953
1195,NORTH LOOP,44.98607,-93.27704
1216,HOWE,44.93638452,-93.20765134
1217,MCKINLEY,45.0149,-93.28648000000001
1246,STANDISH,44.93773352,-93.23805315
1259,NEAR - NORTH,44.99196942,-93.29641024
1303,EAST HARRIET,44.92772503,-93.29209632
1324,MARSHALL TERRACE,45.02053994,-93.26853149
1329,LOGAN PARK,45.007909999999995,-93.24915
