"tractName","year","race","Education Index","Health Index","Income Index","Wellbeing Index"
"3102100",2013,"Hispanic/Latinx",NA,NA,0,NA
"3102100",2013,"Native American",NA,NA,NA,NA
"3102100",2013,"White (Non-Hispanic)",NA,NA,2.56681129518696,NA
"3102100",2018,"All",2.37065101454763,NA,0,NA
"3102100",2018,"All",NA,NA,NA,NA
"3102100",2018,"Asian",0.715555555555556,NA,0,NA
"3102100",2018,"Black/African American",3.56265604249668,NA,0,NA
"3102100",2018,"Hispanic/Latinx",1.48187814846498,NA,0,NA
"3102100",2018,"Native American",NA,NA,NA,NA
"3102100",2018,"White (Non-Hispanic)",3.06222222222222,NA,3.40476233059601,NA
"3102300",2013,"All",NA,3.79166666666666,1.94935705610618,NA
"3102300",2013,"Asian",NA,NA,0,NA
"3102300",2013,"Black/African American",NA,NA,0.982960221253308,NA
"3102300",2013,"Hispanic/Latinx",NA,NA,0,NA
"3102300",2013,"Native American",NA,NA,NA,NA
"3102300",2013,"White (Non-Hispanic)",NA,NA,5.37930355839573,NA
"3102300",2018,"All",4.29079365079365,3.79166666666666,1.88448069476222,3.32231367074084
"3102300",2018,"Asian",2.48888888888889,NA,0.207699136415651,NA
"3102300",2018,"Black/African American",6.15111111111111,NA,2.54617942272609,NA
"3102300",2018,"Hispanic/Latinx",NA,NA,NA,NA
"3102300",2018,"Native American",NA,NA,NA,NA
"3102300",2018,"White (Non-Hispanic)",5.12006683375104,NA,3.66860703535737,NA
"3102500",2013,"All",NA,4.45833333333333,2.56813871240388,NA
"3102500",2013,"Asian",NA,NA,2.08615289151882,NA
"3102500",2013,"Black/African American",NA,NA,0,NA
"3102500",2013,"Hispanic/Latinx",NA,NA,0,NA
"3102500",2013,"Native American",NA,NA,NA,NA
"3102500",2013,"White (Non-Hispanic)",NA,NA,4.77386818658669,NA
"3102500",2018,"All",5.29172500125182,4.45833333333333,4.59123948365122,4.78043260607879
"3102500",2018,"Asian",5.34666666666667,NA,8.35317869255431,NA
"3102500",2018,"Black/African American",2.22251290877797,NA,0,NA
"3102500",2018,"Hispanic/Latinx",0.284444444444444,NA,0,NA
"3102500",2018,"Native American",NA,NA,0,NA
"3102500",2018,"White (Non-Hispanic)",8.12888888888889,NA,6.51619984242931,NA
"3102600",2013,"All",NA,3.25,1.0714779705171,NA
"3102600",2013,"Asian",NA,NA,3.47576627458798,NA
"3102600",2013,"Black/African American",NA,NA,1.03547791619368,NA
"3102600",2013,"Hispanic/Latinx",NA,NA,0,NA
"3102600",2013,"Native American",NA,NA,0,NA
"3102600",2013,"White (Non-Hispanic)",NA,NA,2.52954004996118,NA
"3102600",2018,"All",4.49757727652465,3.25,3.71617808153813,3.82125178602092
"3102600",2018,"Asian",5.04190476190476,NA,6.42565015688119,NA
"3102600",2018,"Black/African American",6.38666666666667,NA,0.150491457224356,NA
"3102600",2018,"Hispanic/Latinx",3.20866479925304,NA,0,NA
"3102600",2018,"Native American",NA,NA,3.33279360499017,NA
"3102600",2018,"White (Non-Hispanic)",3.81333333333333,NA,5.10750941880048,NA
"3102800",2013,"All",NA,4.04166666666667,0,NA
"3102800",2013,"Asian",NA,NA,0,NA
"3102800",2013,"Black/African American",NA,NA,0,NA
"3102800",2013,"Hispanic/Latinx",NA,NA,NA,NA
"3102800",2013,"Native American",NA,NA,0,NA
"3102800",2013,"White (Non-Hispanic)",NA,NA,1.42687858022262,NA
"3102800",2018,"All",3.33289164941339,4.04166666666667,0,2.45818610536002
"3102800",2018,"Asian",2.1112239142696,NA,0,NA
"3102800",2018,"Black/African American",3.74860180754918,NA,0,NA
"3102800",2018,"Hispanic/Latinx",3.33333333333333,NA,0,NA
"3102800",2018,"Native American",NA,NA,0,NA
"3102800",2018,"White (Non-Hispanic)",3.69333333333333,NA,3.32025635873083,NA
"3102900",2013,"All",NA,3.25,0,NA
"3102900",2013,"Asian",NA,NA,0,NA
"3102900",2013,"Black/African American",NA,NA,0,NA
"3102900",2013,"Hispanic/Latinx",NA,NA,0,NA
"3102900",2013,"Native American",NA,NA,NA,NA
"3102900",2013,"White (Non-Hispanic)",NA,NA,4.81795195492765,NA
"3102900",2018,"All",4.58754014129737,3.25,0,2.61251338043246
"3102900",2018,"Asian",3.14443268665491,NA,0,NA
"3102900",2018,"Black/African American",2.96063492063492,NA,0,NA
"3102900",2018,"Hispanic/Latinx",0,NA,0,NA
"3102900",2018,"Native American",NA,NA,NA,NA
"3102900",2018,"White (Non-Hispanic)",7.00380952380952,NA,5.68552806437365,NA
"3103000",2013,"All",NA,NA,3.26749802709694,NA
"3103000",2013,"All",NA,NA,NA,NA
"3103000",2013,"Asian",NA,NA,6.71665180831189,NA
"3103000",2013,"Black/African American",NA,NA,1.87377434197049,NA
"3103000",2013,"Hispanic/Latinx",NA,NA,0,NA
"3103000",2013,"Native American",NA,NA,NA,NA
"3103000",2013,"White (Non-Hispanic)",NA,NA,3.33056670169024,NA
"3103000",2018,"All",7.63555555555556,NA,7.18203121948139,NA
"3103000",2018,"All",NA,NA,NA,NA
"3103000",2018,"Asian",4.66666666666667,NA,6.33986885201279,NA
"3103000",2018,"Black/African American",4.93777777777778,NA,0,NA
"3103000",2018,"Hispanic/Latinx",5.36444444444444,NA,2.67581909468722,NA
"3103000",2018,"Native American",NA,NA,NA,NA
"3103000",2018,"White (Non-Hispanic)",7.91555555555555,NA,8.0397558330772,NA
"3103100",2013,"All",NA,2.625,3.66664135655411,NA
"3103100",2013,"Asian",NA,NA,0.760554636721157,NA
"3103100",2013,"Black/African American",NA,NA,0,NA
"3103100",2013,"Hispanic/Latinx",NA,NA,0,NA
"3103100",2013,"Native American",NA,NA,3.12247999129595,NA
"3103100",2013,"White (Non-Hispanic)",NA,NA,5.43973999943136,NA
"3103100",2018,"All",6.79111111111111,2.625,4.42401074513908,4.6133739520834
"3103100",2018,"Asian",NA,NA,7.79136447029113,NA
"3103100",2018,"Black/African American",5.58666666666667,NA,0,NA
"3103100",2018,"Hispanic/Latinx",3.19739574926016,NA,0,NA
"3103100",2018,"Native American",NA,NA,NA,NA
"3103100",2018,"White (Non-Hispanic)",7.41777777777778,NA,6.25401934759089,NA
"3103400",2013,"All",NA,2.95833333333333,0,NA
"3103400",2013,"Asian",NA,NA,0,NA
"3103400",2013,"Black/African American",NA,NA,0,NA
"3103400",2013,"Hispanic/Latinx",NA,NA,0,NA
"3103400",2013,"Native American",NA,NA,NA,NA
"3103400",2013,"White (Non-Hispanic)",NA,NA,8.8540146649091,NA
"3103400",2018,"All",4.21122422915526,2.95833333333333,0.156152673231794,2.4419034119068
"3103400",2018,"Asian",3.33333333333333,NA,0,NA
"3103400",2018,"Black/African American",4.6820353279316,NA,0,NA
"3103400",2018,"Hispanic/Latinx",0.25586353944563,NA,0,NA
"3103400",2018,"Native American",NA,NA,NA,NA
"3103400",2018,"White (Non-Hispanic)",4.61333333333333,NA,8.36877453372872,NA
"3103600",2013,"All",NA,6.83333333333334,9.26597468212062,NA
"3103600",2013,"Asian",NA,NA,9.96927746676688,NA
"3103600",2013,"Black/African American",NA,NA,0,NA
"3103600",2013,"Hispanic/Latinx",NA,NA,8.54668480248699,NA
"3103600",2013,"Native American",NA,NA,NA,NA
"3103600",2013,"White (Non-Hispanic)",NA,NA,9.68608115275459,NA
"3103600",2018,"All",8.58666666666667,6.83333333333334,10,8.47333333333333
"3103600",2018,"Asian",8.82222222222222,NA,9.41458543231396,NA
"3103600",2018,"Black/African American",8.08,NA,7.96100386197199,NA
"3103600",2018,"Hispanic/Latinx",9.04888888888889,NA,8.69669488785424,NA
"3103600",2018,"Native American",NA,NA,NA,NA
"3103600",2018,"White (Non-Hispanic)",8.56,NA,10,NA
"3103700",2013,"All",NA,5.66666666666666,3.70121869189684,NA
"3103700",2013,"Asian",NA,NA,2.20045609654305,NA
"3103700",2013,"Black/African American",NA,NA,0,NA
"3103700",2013,"Hispanic/Latinx",NA,NA,1.03150316053886,NA
"3103700",2013,"Native American",NA,NA,NA,NA
"3103700",2013,"White (Non-Hispanic)",NA,NA,4.47997917543248,NA
"3103700",2018,"All",7.18044109597862,5.66666666666666,5.82325098487828,6.22345291584119
"3103700",2018,"Asian",9.4,NA,5.05885402930545,NA
"3103700",2018,"Black/African American",1.76,NA,0,NA
"3103700",2018,"Hispanic/Latinx",3.70666666666667,NA,3.70286197663058,NA
"3103700",2018,"Native American",NA,NA,4.40213602717175,NA
"3103700",2018,"White (Non-Hispanic)",6.98366641376951,NA,6.72759056849207,NA
"3103900",2013,"All",NA,NA,0,NA
"3103900",2013,"All",NA,NA,NA,NA
"3103900",2013,"Asian",NA,NA,0,NA
"3103900",2013,"Black/African American",NA,NA,0,NA
"3103900",2013,"Hispanic/Latinx",NA,NA,1.15627695673532,NA
"3103900",2013,"Native American",NA,NA,NA,NA
"3103900",2013,"White (Non-Hispanic)",NA,NA,0,NA
"3103900",2018,"All",8.32942733748387,NA,0,NA
"3103900",2018,"All",NA,NA,NA,NA
"3103900",2018,"Asian",10,NA,1.58744369532525,NA
"3103900",2018,"Black/African American",3.89094472515694,NA,0,NA
"3103900",2018,"Hispanic/Latinx",3.86724386724387,NA,0,NA
"3103900",2018,"Native American",NA,NA,NA,NA
"3103900",2018,"White (Non-Hispanic)",7.47472939376554,NA,0,NA
"3104000",2013,"All",NA,NA,0,NA
"3104000",2013,"All",NA,NA,NA,NA
"3104000",2013,"Asian",NA,NA,0.667251168825931,NA
"3104000",2013,"Black/African American",NA,NA,0,NA
"3104000",2013,"Hispanic/Latinx",NA,NA,0,NA
"3104000",2013,"Native American",NA,NA,0,NA
"3104000",2013,"White (Non-Hispanic)",NA,NA,0.493639477096362,NA
"3104000",2018,"All",7.72548435171386,NA,1.12729652136692,NA
"3104000",2018,"All",NA,NA,NA,NA
"3104000",2018,"Asian",8.20888888888889,NA,0,NA
"3104000",2018,"Black/African American",6.42666666666667,NA,0,NA
"3104000",2018,"Hispanic/Latinx",8.14619559651818,NA,4.1903579813035,NA
"3104000",2018,"Native American",NA,NA,NA,NA
"3104000",2018,"White (Non-Hispanic)",7.27168606849342,NA,1.66981267018116,NA
"3104100",2013,"All",NA,3.54166666666667,0,NA
"3104100",2013,"Asian",NA,NA,0,NA
"3104100",2013,"Black/African American",NA,NA,0,NA
"3104100",2013,"Hispanic/Latinx",NA,NA,0,NA
"3104100",2013,"Native American",NA,NA,0,NA
"3104100",2013,"White (Non-Hispanic)",NA,NA,1.72968439454671,NA
"3104100",2018,"All",4.45844874194219,3.54166666666667,2.41552846025571,3.47188128962152
"3104100",2018,"Asian",1.4253081493305,NA,1.53761468568543,NA
"3104100",2018,"Black/African American",2.26753196887106,NA,0.119678218231705,NA
"3104100",2018,"Hispanic/Latinx",1.55542266519011,NA,0,NA
"3104100",2018,"Native American",NA,NA,9.17189841219126,NA
"3104100",2018,"White (Non-Hispanic)",7.49777777777778,NA,4.65786234151894,NA
"3104400",2013,"All",NA,NA,4.64778064231337,NA
"3104400",2013,"All",NA,NA,NA,NA
"3104400",2013,"Asian",NA,NA,3.08168036341311,NA
"3104400",2013,"Black/African American",NA,NA,0,NA
"3104400",2013,"Hispanic/Latinx",NA,NA,6.07177143613481,NA
"3104400",2013,"Native American",NA,NA,NA,NA
"3104400",2013,"White (Non-Hispanic)",NA,NA,6.41604643175237,NA
"3104400",2018,"All",6.430027100271,NA,6.2575408761918,NA
"3104400",2018,"All",NA,NA,NA,NA
"3104400",2018,"Asian",6.66666666666667,NA,9.169585642584,NA
"3104400",2018,"Black/African American",4.04453514739229,NA,0,NA
"3104400",2018,"Hispanic/Latinx",NA,NA,0,NA
"3104400",2018,"Native American",NA,NA,1.72547605961306,NA
"3104400",2018,"White (Non-Hispanic)",6.90351140117638,NA,7.97986053912967,NA
"3104800",2013,"All",NA,3.79166666666666,0,NA
"3104800",2013,"Asian",NA,NA,0,NA
"3104800",2013,"Black/African American",NA,NA,0,NA
"3104800",2013,"Hispanic/Latinx",NA,NA,0,NA
"3104800",2013,"Native American",NA,NA,NA,NA
"3104800",2013,"White (Non-Hispanic)",NA,NA,0,NA
"3104800",2018,"All",4.16856293206658,3.79166666666666,0,2.65340986624442
"3104800",2018,"Asian",7.07555555555555,NA,0,NA
"3104800",2018,"Black/African American",0.942340666355537,NA,0,NA
"3104800",2018,"Hispanic/Latinx",7.63555555555556,NA,0,NA
"3104800",2018,"Native American",NA,NA,3.22432892422131,NA
"3104800",2018,"White (Non-Hispanic)",6.41777777777778,NA,0.415199752947691,NA
"3104900",2013,"All",NA,NA,0,NA
"3104900",2013,"All",NA,NA,NA,NA
"3104900",2013,"Asian",NA,NA,0,NA
"3104900",2013,"Black/African American",NA,NA,0,NA
"3104900",2013,"Hispanic/Latinx",NA,NA,0,NA
"3104900",2013,"Native American",NA,NA,NA,NA
"3104900",2013,"White (Non-Hispanic)",NA,NA,0,NA
"3104900",2018,"All",7.48444444444444,NA,0,NA
"3104900",2018,"All",NA,NA,NA,NA
"3104900",2018,"Asian",8.37333333333333,NA,0,NA
"3104900",2018,"Black/African American",2.38730158730159,NA,0,NA
"3104900",2018,"Hispanic/Latinx",NA,NA,0,NA
"3104900",2018,"Native American",NA,NA,0,NA
"3104900",2018,"White (Non-Hispanic)",8.42222222222222,NA,0,NA
"3105100",2013,"All",NA,7.29166666666667,8.21734479622464,NA
"3105100",2013,"Asian",NA,NA,10,NA
"3105100",2013,"Black/African American",NA,NA,1.37157793553367,NA
"3105100",2013,"Hispanic/Latinx",NA,NA,6.57006512596212,NA
"3105100",2013,"Native American",NA,NA,NA,NA
"3105100",2013,"White (Non-Hispanic)",NA,NA,8.77855833052589,NA
"3105100",2018,"All",8.67913978494624,7.29166666666667,9.613613603997,8.52814001853663
"3105100",2018,"Asian",NA,NA,10,NA
"3105100",2018,"Black/African American",7.83555555555556,NA,5.94935825714837,NA
"3105100",2018,"Hispanic/Latinx",7.10222222222222,NA,3.59663278710759,NA
"3105100",2018,"Native American",NA,NA,NA,NA
"3105100",2018,"White (Non-Hispanic)",8.82222222222222,NA,9.96149076472401,NA
"3105201",2013,"All",NA,NA,7.43041368307925,NA
"3105201",2013,"All",NA,NA,NA,NA
"3105201",2013,"Asian",NA,NA,7.02921708875866,NA
"3105201",2013,"Black/African American",NA,NA,0.115808785017999,NA
"3105201",2013,"Hispanic/Latinx",NA,NA,5.76027587370833,NA
"3105201",2013,"Native American",NA,NA,NA,NA
"3105201",2013,"White (Non-Hispanic)",NA,NA,7.8030493139994,NA
"3105201",2018,"All",7.27102040816326,NA,8.43276971656695,NA
"3105201",2018,"All",NA,NA,NA,NA
"3105201",2018,"Asian",9.54666666666667,NA,10,NA
"3105201",2018,"Black/African American",7.72888888888889,NA,6.97230893957623,NA
"3105201",2018,"Hispanic/Latinx",7.69333333333333,NA,5.14422111219861,NA
"3105201",2018,"Native American",NA,NA,NA,NA
"3105201",2018,"White (Non-Hispanic)",5.19555555555556,NA,8.48439512465516,NA
"3105204",2013,"All",NA,5.29166666666667,3.88145617837409,NA
"3105204",2013,"Asian",NA,NA,NA,NA
"3105204",2013,"Black/African American",NA,NA,0,NA
"3105204",2013,"Hispanic/Latinx",NA,NA,0.828096875052436,NA
"3105204",2013,"Native American",NA,NA,NA,NA
"3105204",2013,"White (Non-Hispanic)",NA,NA,5.54334509649593,NA
"3105204",2018,"All",6.52609963469434,5.29166666666667,5.27970156848937,5.69915595661679
"3105204",2018,"Asian",6.37333333333333,NA,7.54461166207553,NA
"3105204",2018,"Black/African American",5.53777777777778,NA,0,NA
"3105204",2018,"Hispanic/Latinx",5.08888888888889,NA,6.16675373391387,NA
"3105204",2018,"Native American",NA,NA,NA,NA
"3105204",2018,"White (Non-Hispanic)",6.41079365079365,NA,7.45830223540007,NA
"3105400",2013,"All",NA,5.95833333333333,5.6946382209677,NA
"3105400",2013,"Asian",NA,NA,2.58192880618169,NA
"3105400",2013,"Black/African American",NA,NA,2.62813731758168,NA
"3105400",2013,"Hispanic/Latinx",NA,NA,10,NA
"3105400",2013,"Native American",NA,NA,0,NA
"3105400",2013,"White (Non-Hispanic)",NA,NA,6.39345599831247,NA
"3105400",2018,"All",6.32617295747731,5.95833333333333,6.88388499376451,6.38946376152505
"3105400",2018,"Asian",9.07555555555555,NA,8.41375594889315,NA
"3105400",2018,"Black/African American",1.4,NA,0,NA
"3105400",2018,"Hispanic/Latinx",5.83812865497076,NA,3.26291096320491,NA
"3105400",2018,"Native American",NA,NA,0,NA
"3105400",2018,"White (Non-Hispanic)",8.31111111111111,NA,9.07241624550863,NA
"3105500",2013,"All",NA,7.58333333333333,9.29037981738301,NA
"3105500",2013,"Asian",NA,NA,6.63459695097231,NA
"3105500",2013,"Black/African American",NA,NA,8.48929236082211,NA
"3105500",2013,"Hispanic/Latinx",NA,NA,0,NA
"3105500",2013,"Native American",NA,NA,NA,NA
"3105500",2013,"White (Non-Hispanic)",NA,NA,9.81793893439613,NA
"3105500",2018,"All",7.53522181522181,7.58333333333333,10,8.37285171618505
"3105500",2018,"Asian",9.64888888888889,NA,10,NA
"3105500",2018,"Black/African American",10,NA,9.80578098208903,NA
"3105500",2018,"Hispanic/Latinx",6.41333333333333,NA,5.86826174722723,NA
"3105500",2018,"Native American",NA,NA,NA,NA
"3105500",2018,"White (Non-Hispanic)",6.94669990858473,NA,10,NA
"3105600",2013,"All",NA,5.45833333333333,4.74134806562909,NA
"3105600",2013,"Asian",NA,NA,4.86652269941646,NA
"3105600",2013,"Black/African American",NA,NA,0,NA
"3105600",2013,"Hispanic/Latinx",NA,NA,0,NA
"3105600",2013,"Native American",NA,NA,2.51644763251645,NA
"3105600",2013,"White (Non-Hispanic)",NA,NA,6.08936537372975,NA
"3105600",2018,"All",5.88063492063492,5.45833333333333,7.61361076764996,6.3175263405394
"3105600",2018,"Asian",5.89504273504273,NA,10,NA
"3105600",2018,"Black/African American",2.16,NA,1.78964392349313,NA
"3105600",2018,"Hispanic/Latinx",8.87667887667888,NA,10,NA
"3105600",2018,"Native American",NA,NA,NA,NA
"3105600",2018,"White (Non-Hispanic)",8.06287502794545,NA,7.2353783028364,NA
"3105700",2013,"All",NA,4.70833333333333,1.95921820612355,NA
"3105700",2013,"Asian",NA,NA,0,NA
"3105700",2013,"Black/African American",NA,NA,0,NA
"3105700",2013,"Hispanic/Latinx",NA,NA,7.50439851148584,NA
"3105700",2013,"Native American",NA,NA,NA,NA
"3105700",2013,"White (Non-Hispanic)",NA,NA,3.66029476814517,NA
"3105700",2018,"All",5.09142398716406,4.70833333333333,2.85448653815853,4.21808128621864
"3105700",2018,"Asian",3.59111111111111,NA,1.43955693887065,NA
"3105700",2018,"Black/African American",5.81777777777778,NA,0.00289330027909958,NA
"3105700",2018,"Hispanic/Latinx",4.26086167800454,NA,2.30523393940561,NA
"3105700",2018,"Native American",NA,NA,0,NA
"3105700",2018,"White (Non-Hispanic)",7.03788205306453,NA,4.4846788097118,NA
"3106000",2013,"All",NA,NA,0,NA
"3106000",2013,"All",NA,NA,NA,NA
"3106000",2013,"Asian",NA,NA,NA,NA
"3106000",2013,"Black/African American",NA,NA,0,NA
"3106000",2013,"Hispanic/Latinx",NA,NA,0,NA
"3106000",2013,"Native American",NA,NA,0,NA
"3106000",2013,"White (Non-Hispanic)",NA,NA,2.42735343558544,NA
"3106000",2018,"All",3.86813123164122,NA,0,NA
"3106000",2018,"All",NA,NA,NA,NA
"3106000",2018,"Asian",6.20444444444444,NA,3.9338035098658,NA
"3106000",2018,"Black/African American",3.95497010925582,NA,0,NA
"3106000",2018,"Hispanic/Latinx",2.49322493224932,NA,0,NA
"3106000",2018,"Native American",NA,NA,0,NA
"3106000",2018,"White (Non-Hispanic)",4.75957671957672,NA,3.52216251356679,NA
"3106200",2013,"All",NA,5.54166666666667,0.872310208949734,NA
"3106200",2013,"Asian",NA,NA,0,NA
"3106200",2013,"Black/African American",NA,NA,0,NA
"3106200",2013,"Hispanic/Latinx",NA,NA,1.98669730417042,NA
"3106200",2013,"Native American",NA,NA,0,NA
"3106200",2013,"White (Non-Hispanic)",NA,NA,3.25885312884834,NA
"3106200",2018,"All",4.61648653468878,5.54166666666667,2.86816751063222,4.34210690399589
"3106200",2018,"Asian",8.85777777777778,NA,5.82789009230346,NA
"3106200",2018,"Black/African American",2.44995622263915,NA,0,NA
"3106200",2018,"Hispanic/Latinx",NA,NA,4.21110863109761,NA
"3106200",2018,"Native American",NA,NA,NA,NA
"3106200",2018,"White (Non-Hispanic)",7.60627837854929,NA,6.09384186030737,NA
"3106400",2013,"All",NA,5.54166666666667,3.43418843391847,NA
"3106400",2013,"Asian",NA,NA,4.93761512477547,NA
"3106400",2013,"Black/African American",NA,NA,0,NA
"3106400",2013,"Hispanic/Latinx",NA,NA,0.437918042568566,NA
"3106400",2013,"Native American",NA,NA,0,NA
"3106400",2013,"White (Non-Hispanic)",NA,NA,6.02033372932641,NA
"3106400",2018,"All",6.72888888888889,5.54166666666667,5.55392620649071,5.94149392068209
"3106400",2018,"Asian",3.33333333333333,NA,NA,NA
"3106400",2018,"Black/African American",2.38376617019789,NA,0,NA
"3106400",2018,"Hispanic/Latinx",10,NA,NA,NA
"3106400",2018,"Native American",NA,NA,NA,NA
"3106400",2018,"White (Non-Hispanic)",8.6,NA,8.38606219840883,NA
"3106500",2013,"All",NA,6.66666666666667,10,NA
"3106500",2013,"Asian",NA,NA,10,NA
"3106500",2013,"Black/African American",NA,NA,10,NA
"3106500",2013,"Hispanic/Latinx",NA,NA,6.50101422831865,NA
"3106500",2013,"Native American",NA,NA,NA,NA
"3106500",2013,"White (Non-Hispanic)",NA,NA,10,NA
"3106500",2018,"All",6.88724902764638,6.66666666666667,10,7.85130523143768
"3106500",2018,"Asian",10,NA,10,NA
"3106500",2018,"Black/African American",4.08888888888889,NA,NA,NA
"3106500",2018,"Hispanic/Latinx",5.03111111111111,NA,7.51586785942832,NA
"3106500",2018,"Native American",NA,NA,NA,NA
"3106500",2018,"White (Non-Hispanic)",7.01436925647452,NA,10,NA
"3106600",2013,"All",NA,9.20833333333333,8.77378781561587,NA
"3106600",2013,"Asian",NA,NA,10,NA
"3106600",2013,"Black/African American",NA,NA,NA,NA
"3106600",2013,"Hispanic/Latinx",NA,NA,4.68367691645473,NA
"3106600",2013,"Native American",NA,NA,NA,NA
"3106600",2013,"White (Non-Hispanic)",NA,NA,9.01466959541007,NA
"3106600",2018,"All",5.96980392156863,9.20833333333333,9.64011529263543,8.27275084917913
"3106600",2018,"Asian",5.65777777777778,NA,10,NA
"3106600",2018,"Black/African American",5.55555555555556,NA,NA,NA
"3106600",2018,"Hispanic/Latinx",3.81333333333333,NA,9.6627213629588,NA
"3106600",2018,"Native American",NA,NA,NA,NA
"3106600",2018,"White (Non-Hispanic)",7.70017094017094,NA,9.91366986716353,NA
"3106700",2013,"All",NA,NA,4.60892933894384,NA
"3106700",2013,"All",NA,NA,NA,NA
"3106700",2013,"Asian",NA,NA,4.88251088106146,NA
"3106700",2013,"Black/African American",NA,NA,0,NA
"3106700",2013,"Hispanic/Latinx",NA,NA,0,NA
"3106700",2013,"Native American",NA,NA,NA,NA
"3106700",2013,"White (Non-Hispanic)",NA,NA,5.14295916934295,NA
"3106700",2018,"All",8.04,NA,7.24585326285975,NA
"3106700",2018,"All",NA,NA,NA,NA
"3106700",2018,"Asian",7.70222222222222,NA,5.02589263214054,NA
"3106700",2018,"Black/African American",6.46222222222222,NA,3.38804478035893,NA
"3106700",2018,"Hispanic/Latinx",4.13269841269841,NA,2.70106663664987,NA
"3106700",2018,"Native American",NA,NA,0,NA
"3106700",2018,"White (Non-Hispanic)",7.94712683850298,NA,7.72601977011384,NA
"3106900",2013,"All",NA,1.45833333333333,2.4154234144999,NA
"3106900",2013,"Asian",NA,NA,2.46975538601791,NA
"3106900",2013,"Black/African American",NA,NA,0,NA
"3106900",2013,"Hispanic/Latinx",NA,NA,0,NA
"3106900",2013,"Native American",NA,NA,NA,NA
"3106900",2013,"White (Non-Hispanic)",NA,NA,3.49553323894501,NA
"3106900",2018,"All",6.8742988732626,1.45833333333333,3.28173549420826,3.87145590026807
"3106900",2018,"Asian",7.07111111111111,NA,2.29128579498524,NA
"3106900",2018,"Black/African American",3.78125226966555,NA,0,NA
"3106900",2018,"Hispanic/Latinx",6.97777777777778,NA,0.922253869490638,NA
"3106900",2018,"Native American",NA,NA,0,NA
"3106900",2018,"White (Non-Hispanic)",6.97205785333672,NA,4.17113082903713,NA
"3107000",2013,"All",NA,5.5,1.23426172960614,NA
"3107000",2013,"Asian",NA,NA,0,NA
"3107000",2013,"Black/African American",NA,NA,0,NA
"3107000",2013,"Hispanic/Latinx",NA,NA,0,NA
"3107000",2013,"Native American",NA,NA,0,NA
"3107000",2013,"White (Non-Hispanic)",NA,NA,4.57820727540721,NA
"3107000",2018,"All",4.71004351610096,5.5,3.70528498974755,4.63844283528284
"3107000",2018,"Asian",NA,NA,5.97594819282213,NA
"3107000",2018,"Black/African American",1.554708994709,NA,0,NA
"3107000",2018,"Hispanic/Latinx",1.32816843490419,NA,0,NA
"3107000",2018,"Native American",NA,NA,NA,NA
"3107000",2018,"White (Non-Hispanic)",7.84444444444444,NA,6.17676818214985,NA
"3107400",2013,"All",NA,3.04166666666667,1.49136017386842,NA
"3107400",2013,"Asian",NA,NA,0.325480229596721,NA
"3107400",2013,"Black/African American",NA,NA,0,NA
"3107400",2013,"Hispanic/Latinx",NA,NA,0,NA
"3107400",2013,"Native American",NA,NA,0.981625482381972,NA
"3107400",2013,"White (Non-Hispanic)",NA,NA,3.4142455370156,NA
"3107400",2018,"All",5.59588923647318,3.04166666666667,2.83309016705091,3.82354869006358
"3107400",2018,"Asian",3.46666666666667,NA,NA,NA
"3107400",2018,"Black/African American",4.25333333333333,NA,0,NA
"3107400",2018,"Hispanic/Latinx",1.44499178981938,NA,0,NA
"3107400",2018,"Native American",NA,NA,0,NA
"3107400",2018,"White (Non-Hispanic)",6.5943951833607,NA,5.71459791428996,NA
"3107500",2013,"All",NA,5.45833333333333,4.67565072189164,NA
"3107500",2013,"Asian",NA,NA,6.34081642091262,NA
"3107500",2013,"Black/African American",NA,NA,0,NA
"3107500",2013,"Hispanic/Latinx",NA,NA,1.71228672579093,NA
"3107500",2013,"Native American",NA,NA,NA,NA
"3107500",2013,"White (Non-Hispanic)",NA,NA,5.41020430073135,NA
"3107500",2018,"All",8.14222222222222,5.45833333333333,5.79678446741494,6.46578000765683
"3107500",2018,"Asian",7.42222222222222,NA,4.47167664787692,NA
"3107500",2018,"Black/African American",7.24888888888889,NA,0,NA
"3107500",2018,"Hispanic/Latinx",4.69291005291005,NA,2.08689028516026,NA
"3107500",2018,"Native American",NA,NA,2.17445041233725,NA
"3107500",2018,"White (Non-Hispanic)",8.23111111111111,NA,6.19929020674379,NA
"3107600",2013,"All",NA,8.25,5.08226911047867,NA
"3107600",2013,"Asian",NA,NA,0,NA
"3107600",2013,"Black/African American",NA,NA,4.07573274721007,NA
"3107600",2013,"Hispanic/Latinx",NA,NA,0,NA
"3107600",2013,"Native American",NA,NA,NA,NA
"3107600",2013,"White (Non-Hispanic)",NA,NA,5.99333735480629,NA
"3107600",2018,"All",6.53817697937458,8.25,6.65309177557432,7.14708958498297
"3107600",2018,"Asian",5.28260425073984,NA,5.95619040706337,NA
"3107600",2018,"Black/African American",5.55555555555556,NA,0,NA
"3107600",2018,"Hispanic/Latinx",0,NA,0.356152154328522,NA
"3107600",2018,"Native American",NA,NA,NA,NA
"3107600",2018,"White (Non-Hispanic)",7.77550932347049,NA,7.53137082979948,NA
"3108000",2013,"All",NA,NA,7.51546096351311,NA
"3108000",2013,"All",NA,NA,NA,NA
"3108000",2013,"Asian",NA,NA,5.80152725558819,NA
"3108000",2013,"Black/African American",NA,NA,NA,NA
